File Name,Version,Size,Number of Smells,Churn,Max Churn,Avg Churn,Chg Set Size,Max Chg Set Size,Avg Chg Set Size,LOC Added,MAX LOC Added,AVG LOC Added,Number of Revisions,Number of Authors,Age in Weeks,Total Lines Touched,Weighted Age,Number of bugs
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/xslf/XSLFEventBasedPowerPointExtractor.java,1.15,212,22,0,0,0,0,0,0,0,0,0,0,0,29,0,0,No
tika-core/src/main/java/org/apache/tika/language/translate/EmptyTranslator.java,1.15,36,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/iwork/AutoPageNumberUtils.java,1.15,112,6,0,0,0,0,0,0,0,0,0,0,0,260,0,0,No
tika-serialization/src/test/java/org/apache/tika/metadata/serialization/JsonMetadataListTest.java,1.15,123,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/pkg/ArParserTest.java,1.15,116,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,No
tika-core/src/main/java/org/apache/tika/detect/NNTrainedModel.java,1.15,103,9,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-core/src/test/java/org/apache/tika/utils/AnnotationUtilsTest.java,1.15,189,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/ParserFactory.java,1.15,37,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/detect/XmlRootExtractor.java,1.15,84,2,0,0,0,0,0,0,0,0,0,0,0,424,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcControlData.java,1.15,319,7,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/TNEFParser.java,1.15,130,3,0,0,0,0,0,0,0,0,0,0,0,325,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/io/IDBWriter.java,1.15,31,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/io/TailStream.java,1.15,268,1,0,0,0,0,0,0,0,0,0,0,0,230,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/ID3v2Frame.java,1.15,424,13,0,0,0,0,0,0,0,0,0,0,0,388,0,0,No
tika-eval/src/test/java/org/apache/tika/eval/db/AbstractBufferTest.java,1.15,160,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/LinkedCell.java,1.15,41,1,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/wordperfect/QuattroProTest.java,1.15,48,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,No
tika-core/src/main/java/org/apache/tika/parser/DigestingParser.java,1.15,76,2,-13,0,-6.5,13,12,8,7,4,3.5,2,1,105,27,3.888888889,No
tika-server/src/main/java/org/apache/tika/server/resource/LanguageResource.java,1.15,66,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/ParallelFileProcessingResult.java,1.15,109,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/geoinfo/GeographicInformationParser.java,1.15,400,10,-1,1,-0.333333333,70,62,59.33333333,52,18,17.33333333,0,0,114,105,1.085714286,No
tika-core/src/main/java/org/apache/tika/sax/xpath/ElementMatcher.java,1.15,31,1,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/tokens/TokenCountPriorityQueue.java,1.15,48,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/AccessPermissions.java,1.15,71,2,0,0,0,0,0,0,0,0,0,0,0,122,0,0,No
tika-core/src/main/java/org/apache/tika/detect/TrainedModelDetector.java,1.15,176,11,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/ICNSType.java,1.15,170,2,0,0,0,0,0,0,0,0,0,0,0,62,0,0,No
tika-core/src/main/java/org/apache/tika/sax/CleanPhoneText.java,1.15,285,7,0,0,0,0,0,0,0,0,0,0,0,145,0,0,No
tika-langdetect/src/test/java/org/apache/tika/langdetect/LanguageDetectorTest.java,1.15,92,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,No
tika-core/src/test/java/org/apache/tika/mime/MimeTypesReaderTest.java,1.15,266,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,No
tika-core/src/test/java/org/apache/tika/sax/OfflineContentHandlerTest.java,1.15,71,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,No
tika-core/src/test/java/org/apache/tika/detect/NameDetectorTest.java,1.15,107,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,No
tika-core/src/test/java/org/apache/tika/parser/InitializableParserTest.java,1.15,45,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-core/src/main/java/org/apache/tika/detect/TrainedModel.java,1.15,24,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/test/java/org/apache/tika/ResourceLoggingClassLoader.java,1.15,82,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/xml/AttributeMetadataHandler.java,1.15,61,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,No
tika-example/src/main/java/org/apache/tika/example/LuceneIndexerExtended.java,1.15,65,3,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-eval/src/test/java/org/apache/tika/eval/tokens/LuceneTokenCounter.java,1.15,187,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/wordperfect/WordPerfectParser.java,1.15,152,6,0,0,0,0,0,0,0,0,0,0,0,28,0,0,No
tika-example/src/main/java/org/apache/tika/example/SimpleTypeDetector.java,1.15,33,1,0,0,0,0,0,0,0,0,0,0,0,125,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/reports/XLSXNumFormatter.java,1.15,54,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/fs/OutputStreamFactoryTest.java,1.15,101,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-core/src/main/java/org/apache/tika/parser/EmptyParser.java,1.15,57,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/wordperfect/WordPerfectTest.java,1.15,60,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlMapper.java,1.15,69,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,No
tika-xmp/src/main/java/org/apache/tika/xmp/convert/ITikaToXMPConverter.java,1.15,39,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MimeTypesReaderMetKeys.java,1.15,71,1,0,0,0,0,0,0,0,0,0,0,0,434,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/tokens/AnalyzerManager.java,1.15,81,4,0,0,0,131,131,131,3,3,3,0,0,20,6,3.333333333,No
tika-example/src/main/java/org/apache/tika/example/EncryptedPrescriptionParser.java,1.15,60,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-bundle/src/test/java/org/apache/tika/bundle/BundleIT.java,1.15,291,1,7,7,7,4,4,4,18,18,18,1,1,296,29,10.20689655,No
tika-eval/src/test/java/org/apache/tika/eval/ComparerBatchTest.java,1.15,411,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/PartHandler.java,1.15,34,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/test/java/org/apache/tika/mime/MimeDetectionTest.java,1.15,246,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/code/SourceCodeParserTest.java,1.15,101,1,0,0,0,0,0,0,0,0,0,0,0,167,0,0,No
tika-core/src/test/java/org/apache/tika/sax/xpath/XPathParserTest.java,1.15,134,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,No
tika-example/src/main/java/org/apache/tika/example/GrabPhoneNumbersExample.java,1.15,103,6,0,0,0,0,0,0,0,0,0,0,0,144,0,0,No
tika-core/src/main/java/org/apache/tika/language/LanguageProfile.java,1.15,316,11,0,0,0,0,0,0,0,0,0,0,0,400,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLTikaBodyPartHandler.java,1.15,397,23,0,0,0,0,0,0,0,0,0,0,0,31,0,0,No
tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java,1.15,296,11,0,0,0,0,0,0,0,0,0,0,0,443,0,0,No
tika-example/src/main/java/org/apache/tika/example/Pharmacy.java,1.15,32,1,0,0,0,0,0,0,0,0,0,0,0,125,0,0,No
tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java,1.15,161,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,No
tika-core/src/main/java/org/apache/tika/config/TikaConfig.java,1.15,1090,45,-38,38,-12.66666667,40,39,32,53,43,17.66666667,1,1,516,144,3.583333333,No
tika-core/src/main/java/org/apache/tika/parser/ParserPostProcessor.java,1.15,70,1,0,0,0,0,0,0,0,0,0,0,0,508,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkClient.java,1.15,291,9,0,0,0,0,0,0,0,0,0,0,0,372,0,0,No
tika-core/src/main/java/org/apache/tika/language/detect/LanguageHandler.java,1.15,66,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-translate/src/test/java/org/apache/tika/language/translate/YandexTranslatorTest.java,1.15,103,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,No
tika-core/src/main/java/org/apache/tika/concurrent/SimpleThreadPoolExecutor.java,1.15,40,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/pkg/CompressorParserTest.java,1.15,63,0,-87,0,-43.5,134,131,71,3,3,1.5,1,1,10,93,0.107526882,No
tika-server/src/main/java/org/apache/tika/server/resource/TikaDetectors.java,1.15,122,7,0,0,0,0,0,0,0,0,0,0,0,166,0,0,No
tika-core/src/main/java/org/apache/tika/detect/TextDetector.java,1.15,140,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/mp4/MP4ParserTest.java,1.15,116,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/MSOwnerFileParser.java,1.15,80,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java,1.15,304,0,0,0,0,0,0,0,0,0,0,0,0,461,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/ner/regex/RegexNERecogniserTest.java,1.15,52,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/TXTParser.java,1.15,113,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-server/src/test/java/org/apache/tika/server/TikaMimeTypesTest.java,1.15,122,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/reports/ResultsReporter.java,1.15,307,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/db/TableInfo.java,1.15,73,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-core/src/main/java/org/apache/tika/io/TaggedIOException.java,1.15,64,1,0,0,0,0,0,0,0,0,0,0,0,423,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/executable/ExecutableParserTest.java,1.15,71,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/MSOwnerFileParserTest.java,1.15,31,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/RecursiveParserWrapperFSConsumer.java,1.15,158,5,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/apple/AppleSingleFileParserTest.java,1.15,46,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mail/MailUtil.java,1.15,116,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/jdbc/SQLite3ParserTest.java,1.15,385,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,No
tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java,1.15,101,1,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/FileResourceCrawlerFutureResult.java,1.15,37,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/sax/ToHTMLContentHandler.java,1.15,70,2,0,0,0,0,0,0,0,0,0,0,0,301,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,1.15,121,6,-28,0,-28,131,131,131,1,1,1,0,0,516,30,17.2,No
tika-parsers/src/test/java/org/apache/tika/parser/ocr/TesseractOCRParserTest.java,1.15,281,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,No
tika-core/src/main/java/org/apache/tika/fork/MemoryURLConnection.java,1.15,41,1,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/TextExtractor.java,1.15,1426,70,-11,13,-2.75,157,131,52.5,17,13,4.25,1,1,303,45,6.733333333,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/Word2006MLParser.java,1.15,71,1,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/odf/ODFParserTest.java,1.15,414,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,No
tika-translate/src/main/java/org/apache/tika/language/translate/CachedTranslator.java,1.15,186,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,No
tika-server/src/test/java/org/apache/tika/server/CXFTestBase.java,1.15,179,0,0,0,0,12,12,12,1,1,1,1,1,275,2,137.5,No
tika-batch/src/main/java/org/apache/tika/util/XMLDOMUtil.java,1.15,109,4,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/hdf/HDFParser.java,1.15,122,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/txt/UniversalEncodingListener.java,1.15,99,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,No
tika-core/src/main/java/org/apache/tika/utils/ExceptionUtils.java,1.15,90,2,0,0,0,0,0,0,0,0,0,0,0,115,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/ml2006/ExtendedPropertiesHandler.java,1.15,67,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,No
tika-translate/src/test/java/org/apache/tika/language/translate/CachedTranslatorTest.java,1.15,85,5,0,0,0,0,0,0,0,0,0,0,0,155,0,0,No
tika-core/src/main/java/org/apache/tika/parser/external/package-info.java,1.15,22,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,1.15,119,3,0,0,0,0,0,0,0,0,0,0,0,356,0,0,No
tika-serialization/src/test/java/org/apache/tika/metadata/serialization/JsonMetadataTest.java,1.15,132,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/builders/ObjectFromDOMBuilder.java,1.15,31,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ForkResource.java,1.15,29,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/FSConsumersManager.java,1.15,42,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/CellDecorator.java,1.15,37,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/image/TiffParser.java,1.15,68,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/Interrupter.java,1.15,59,2,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,1.15,59,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/prt/PRTParserTest.java,1.15,113,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,No
tika-core/src/test/java/org/apache/tika/io/EndianUtilsTest.java,1.15,75,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java,1.15,1563,0,-256,12,-36.57142857,168,131,36.28571429,17,12,2.428571429,4,1,438,290,1.510344828,No
tika-core/src/test/java/org/apache/tika/io/TaggedInputStreamTest.java,1.15,54,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/epub/EpubParser.java,1.15,119,1,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-core/src/main/java/org/apache/tika/detect/package-info.java,1.15,22,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/mock/MockConsumersBuilder.java,1.15,38,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/feed/FeedParserTest.java,1.15,75,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/ner/opennlp/OpenNLPNameFinder.java,1.15,112,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestParameters.java,1.15,104,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-core/src/main/java/org/apache/tika/utils/DateUtils.java,1.15,169,1,0,0,0,0,0,0,0,0,0,0,0,193,0,0,No
tika-translate/src/main/java/org/apache/tika/language/translate/AbstractTranslator.java,1.15,32,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/mp3/MP3Frame.java,1.15,25,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/asm/ClassParser.java,1.15,54,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,1.15,206,8,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestDirectoryListingEntry.java,1.15,85,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/grib/GribParserTest.java,1.15,53,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java,1.15,390,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,No
tika-core/src/main/java/org/apache/tika/config/ParamField.java,1.15,158,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/batch/EvalConsumerBuilder.java,1.15,227,6,-21,0,-21,131,131,131,3,3,3,0,0,20,27,0.740740741,No
tika-batch/src/main/java/org/apache/tika/batch/FileResource.java,1.15,68,1,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-core/src/main/java/org/apache/tika/config/TikaActivator.java,1.15,83,1,0,0,0,0,0,0,0,0,0,0,0,344,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/wordperfect/QPWTextExtractor.java,1.15,226,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmItsfHeader.java,1.15,122,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/Database.java,1.15,24,2,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-core/src/main/java/org/apache/tika/metadata/TikaMetadataKeys.java,1.15,34,1,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/StatusReporter.java,1.15,226,3,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-core/src/main/java/org/apache/tika/mime/MagicMatch.java,1.15,79,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,No
tika-core/src/test/java/org/apache/tika/parser/CompositeParserTest.java,1.15,156,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,No
tika-core/src/main/java/org/apache/tika/package-info.java,1.15,22,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,1.15,176,3,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/ConsumersManager.java,1.15,80,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-xmp/src/main/java/org/apache/tika/xmp/convert/TikaToXMP.java,1.15,202,2,0,0,0,0,0,0,0,0,0,0,0,261,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/BatchNoRestartError.java,1.15,37,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/OOXMLWordAndPowerPointTextHandler.java,1.15,521,71,-39,0,-19.5,137,131,73,2,1,1,1,1,31,43,0.720930233,No
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,1.15,146,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,No
tika-core/src/main/java/org/apache/tika/fork/InputStreamResource.java,1.15,50,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/fs/FSUtilTest.java,1.15,49,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/fs/FSDirectoryCrawler.java,1.15,162,5,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-core/src/main/java/org/apache/tika/language/ProfilingHandler.java,1.15,68,1,0,0,0,0,0,0,0,0,0,0,0,400,0,0,No
tika-eval/src/test/java/org/apache/tika/eval/reports/ResultsReporterTest.java,1.15,60,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-parsers/src/test/java/org/apache/tika/config/TikaTranslatorConfigTest.java,1.15,72,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,1.15,334,7,-8,4,-2,157,131,53,16,7,4,1,1,508,40,12.7,No
tika-core/src/main/java/org/apache/tika/detect/AutoDetectReader.java,1.15,154,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,No
tika-core/src/main/java/org/apache/tika/detect/Detector.java,1.15,59,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,No
tika-core/src/main/java/org/apache/tika/Tika.java,1.15,740,7,0,0,0,0,0,0,0,0,0,0,0,407,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/tokens/CommonTokenCountManager.java,1.15,171,7,-1,0,-1,131,131,131,2,2,2,0,0,20,5,4,No
tika-batch/src/main/java/org/apache/tika/batch/fs/FSProperties.java,1.15,28,3,0,0,0,0,0,0,0,0,0,0,0,119,0,0,No
tika-core/src/main/java/org/apache/tika/io/CloseShieldInputStream.java,1.15,52,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,No
tika-translate/src/test/java/org/apache/tika/language/translate/Lingo24TranslatorTest.java,1.15,78,1,0,0,0,0,0,0,0,0,0,0,0,153,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/DirectoryListingEntry.java,1.15,151,4,0,0,0,0,0,0,0,0,0,0,0,317,0,0,No
tika-example/src/test/java/org/apache/tika/example/SimpleTypeDetectorTest.java,1.15,43,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,No
tika-serialization/src/main/java/org/apache/tika/metadata/serialization/JsonMetadata.java,1.15,87,1,0,0,0,0,0,0,0,0,0,0,0,161,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/EvalFilePaths.java,1.15,108,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-example/src/main/java/org/apache/tika/example/ParsingExample.java,1.15,224,2,0,0,0,0,0,0,0,0,0,0,0,151,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFEmbObjHandler.java,1.15,253,3,-9,0,-9,131,131,131,5,5,5,0,0,168,19,8.842105263,No
tika-parsers/src/test/java/org/apache/tika/embedder/ExternalEmbedderTest.java,1.15,292,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,No
tika-eval/src/test/java/org/apache/tika/eval/io/ExtractReaderTest.java,1.15,86,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/tokens/AnalyzerDeserializer.java,1.15,360,20,-14,0,-14,131,131,131,6,6,6,0,0,20,26,0.769230769,No
tika-app/src/main/java/org/apache/tika/gui/TikaGUI.java,1.15,670,27,0,0,0,0,0,0,0,0,0,0,0,493,0,0,No
tika-core/src/main/java/org/apache/tika/config/Param.java,1.15,191,5,0,0,0,0,0,0,0,0,0,0,0,58,0,0,No
tika-core/src/main/java/org/apache/tika/sax/XMPContentHandler.java,1.15,152,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,No
tika-core/src/main/java/org/apache/tika/fork/ClassLoaderResource.java,1.15,97,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,No
tika-batch/src/main/java/org/apache/tika/batch/builders/IParserFactoryBuilder.java,1.15,26,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,No
tika-batch/src/test/java/org/apache/tika/batch/fs/FSFileResourceTest.java,1.15,49,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,No
tika-parsers/src/main/java/org/apache/tika/parser/recognition/RecognisedObject.java,1.15,91,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,No
tika-parsers/src/test/java/org/apache/tika/parser/ner/NamedEntityParserTest.java,1.15,90,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,No
tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecorator.java,1.15,189,0,0,0,0,0,0,0,0,0,0,0,0,508,0,0,No
tika-core/src/test/java/org/apache/tika/mime/CustomReaderTest.java,1.15,95,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,No
tika-core/src/main/java/org/apache/tika/io/IOExceptionWithCause.java,1.15,67,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,No
tika-eval/src/main/java/org/apache/tika/eval/io/ExtractReader.java,1.15,215,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,No
tika-example/src/test/java/org/apache/tika/example/ExtractEmbeddedFilesTest.java,1.15,62,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,No
